time,open,high,low,close,volume
2021-02-08,87.2,87.28,82.66,83.85,4331600
2021-02-09,83.85,86.72,83.54,86.0,1931700
2021-02-17,86.0,86.72,85.45,86.56,2872300
2021-02-18,86.56,86.8,85.61,86.8,2847400
2021-02-19,85.84,86.24,85.29,86.0,2696500
2021-02-22,85.53,85.84,85.45,85.61,3006200
2021-02-23,85.61,86.0,84.57,85.21,3048400
2021-02-24,85.29,85.92,84.01,84.25,2801000
2021-02-25,84.33,84.65,82.98,83.3,4282900
2021-02-26,82.5,83.54,82.34,83.46,3357800
2021-03-01,84.01,84.33,83.62,84.09,2179000
2021-03-02,84.57,84.81,82.82,83.54,3050100
2021-03-03,83.46,83.54,82.82,83.22,2551300
2021-03-04,83.77,84.01,82.02,82.34,2755100
2021-03-05,82.1,82.1,80.99,82.02,4187600
2021-03-08,82.42,82.5,80.99,81.39,3208200
2021-03-09,80.51,80.83,79.79,80.03,4141900
2021-03-10,80.03,81.62,79.47,80.51,3391300
2021-03-11,81.62,82.66,81.31,81.86,2417000
2021-03-12,82.02,82.26,80.99,81.39,2704600
2021-03-15,81.86,82.02,81.31,81.39,2379400
2021-03-16,81.39,81.47,79.71,80.43,4121100
2021-03-17,80.43,80.43,79.71,80.03,3568400
2021-03-18,80.43,81.62,80.43,81.62,2553400
2021-03-19,81.39,81.39,80.75,80.99,2339400
2021-03-22,80.99,81.07,80.11,80.27,3416300
2021-03-23,80.11,80.19,79.39,79.79,4554300
2021-03-24,79.31,79.63,78.44,78.6,3192200
2021-03-25,78.92,79.39,78.28,78.44,3152700
2021-03-26,78.04,78.44,76.93,77.56,3653700
2021-03-29,78.04,79.55,77.88,78.84,2790300
2021-03-30,79.31,79.71,78.52,79.0,2590400
2021-03-31,78.92,78.92,78.04,78.36,2815600
2021-04-01,78.44,80.43,78.04,80.43,5594000
2021-04-02,81.62,82.82,81.31,81.78,3840000
2021-04-05,83.22,83.22,81.39,81.7,2822700
2021-04-06,81.7,81.78,80.27,80.83,3452600
2021-04-07,80.43,80.43,79.63,79.71,3503700
2021-04-08,79.95,80.03,79.16,79.55,3603800
2021-04-09,79.63,79.63,79.0,79.47,2716700
2021-04-12,79.63,79.87,79.24,79.63,3632400
2021-04-13,80.27,80.99,79.39,79.63,3799100
2021-04-14,79.55,79.63,78.76,79.08,3498500
2021-04-15,79.31,80.03,78.76,78.92,3549400
2021-04-16,78.6,78.6,76.77,77.16,4876400
2021-04-19,77.16,77.64,75.73,76.53,5722900
2021-04-20,77.24,80.43,77.16,79.08,6987200
2021-04-22,79.08,79.24,77.24,78.04,3166300
2021-04-23,78.04,79.55,77.09,79.24,3556800
2021-04-26,77.24,78.84,76.45,76.45,5045600
2021-04-27,76.45,76.85,75.65,76.21,3149400
2021-04-28,76.21,76.29,74.46,74.62,5027100
2021-04-29,74.62,75.01,72.86,74.46,6499700
2021-05-04,73.98,74.06,72.86,72.94,4112800
2021-05-05,73.1,74.06,72.94,73.26,3792300
2021-05-06,73.26,73.26,71.35,71.35,7448600
2021-05-07,70.87,71.03,69.12,69.28,6744500
2021-05-10,69.28,74.06,68.56,74.06,8176900
2021-05-11,74.46,75.25,72.63,72.63,4197000
2021-05-12,71.83,73.42,71.67,73.1,3199300
2021-05-13,72.55,73.02,72.07,72.07,3118400
2021-05-14,72.63,72.63,71.27,71.27,4391200
2021-05-17,71.27,71.67,69.44,69.44,5001300
2021-05-18,69.68,70.08,69.12,69.28,2970100
2021-05-19,69.84,70.87,69.36,69.68,3526100
2021-05-20,69.92,70.16,69.28,70.08,2800500
2021-05-21,70.0,72.31,69.36,71.03,3942800
2021-05-24,71.67,73.18,71.27,72.63,4349800
2021-05-25,72.63,72.63,71.67,72.07,2791200
2021-05-26,71.67,73.18,71.11,72.47,3773300
2021-05-27,72.78,72.94,71.67,72.07,2924300
2021-05-28,72.47,73.02,71.99,72.55,3122200
2021-05-31,73.02,73.26,71.83,72.07,3095900
2021-06-01,72.07,72.23,71.59,71.59,2339900
2021-06-02,71.35,71.35,70.87,71.19,3672400
2021-06-03,71.67,72.31,71.51,71.83,3629000
2021-06-04,71.91,72.47,70.95,71.27,4564400
2021-06-07,72.16,72.24,70.95,72.08,3736600
2021-06-08,72.08,73.61,72.08,72.32,5477700
2021-06-09,72.4,72.64,71.6,71.84,3013500
2021-06-10,72.08,75.47,71.43,74.34,5619300
2021-06-11,74.34,74.58,73.53,74.18,2940400
2021-06-14,74.58,75.38,73.77,74.58,4875100
2021-06-15,74.66,75.14,74.26,74.9,4534800
2021-06-16,74.82,74.98,73.61,74.01,3041200
2021-06-17,73.37,74.34,73.21,73.37,2388800
2021-06-18,73.69,74.74,73.69,74.26,2971800
2021-06-21,74.18,74.26,73.05,73.05,4193600
2021-06-22,73.37,73.77,73.05,73.05,2242800
2021-06-23,73.05,73.21,72.32,72.56,3357300
2021-06-24,72.48,72.72,71.19,71.51,4225000
2021-06-25,71.6,72.48,71.51,72.32,2079300
2021-06-28,72.56,72.72,71.76,71.92,1847900
2021-06-29,72.4,73.93,71.76,73.37,4368100
2021-06-30,73.37,73.45,72.72,72.89,2115600
2021-07-01,73.05,73.61,72.89,73.29,3811500
2021-07-02,73.37,73.37,72.64,72.64,2750900
2021-07-05,72.64,72.89,71.43,71.92,2931000
2021-07-06,72.08,72.4,70.14,70.14,4706900
2021-07-07,70.14,72.4,69.82,72.4,4738700
2021-07-08,71.11,72.08,70.95,71.27,1908900
2021-07-09,71.19,71.27,70.06,70.14,3058100
2021-07-12,70.55,70.95,67.97,69.58,4833100
2021-07-13,69.42,69.74,67.89,67.97,2883300
2021-07-14,68.53,69.1,67.97,68.53,4180200
2021-07-15,68.53,69.58,68.13,68.69,3284100
2021-07-16,68.93,69.5,68.77,69.26,1449600
2021-07-19,68.05,68.53,67.73,68.53,4111700
2021-07-20,68.53,69.34,67.97,69.26,3207300
2021-07-21,68.85,69.26,68.69,68.77,1696200
2021-07-22,68.93,70.22,68.77,69.98,2152400
2021-07-23,69.98,72.4,69.42,70.63,4126700
2021-07-26,70.95,71.92,70.87,71.68,2791500
2021-07-27,71.68,72.16,70.55,70.55,2388200
2021-07-28,70.22,70.47,69.82,70.06,1665500
2021-07-29,70.14,70.71,69.34,69.98,2648300
2021-07-30,69.98,70.31,69.26,69.42,4405200
2021-08-02,69.5,70.06,69.34,69.74,2574300
2021-08-03,69.82,70.55,69.82,70.22,2714600
2021-08-04,70.55,70.55,70.14,70.22,2873000
2021-08-05,70.06,70.22,69.82,69.82,2833600
2021-08-06,70.06,71.27,69.82,70.31,3960600
2021-08-09,70.31,70.87,70.14,70.71,2731300
2021-08-10,70.95,72.56,70.95,72.08,5965600
2021-08-11,72.48,73.69,72.4,73.29,5330400
2021-08-12,73.21,73.77,72.8,72.97,4287800
2021-08-13,72.89,72.97,71.92,72.48,4105500
2021-08-16,72.48,73.05,71.76,72.16,3270800
2021-08-17,72.24,72.64,71.84,72.0,2202200
2021-08-18,72.16,73.29,72.08,72.56,4710100
2021-08-19,72.97,72.97,72.4,72.8,3061300
2021-08-20,72.8,72.8,70.14,70.79,4326800
2021-08-23,70.71,70.79,69.34,69.34,4356500
2021-08-24,69.42,70.14,69.1,69.58,2375700
2021-08-25,69.66,70.22,69.34,70.06,1675500
2021-08-26,70.06,70.71,69.9,70.14,1896000
2021-08-27,70.47,70.55,69.9,70.14,2346900
2021-08-30,70.22,70.63,70.14,70.47,4306000
2021-08-31,70.55,70.63,70.22,70.47,2957200
2021-09-01,70.47,71.6,70.31,71.03,3430100
2021-09-06,71.19,71.6,71.11,71.19,3212200
2021-09-07,72.01,72.01,70.78,70.78,2622200
2021-09-08,70.78,70.78,69.96,70.04,3682200
2021-09-09,70.04,70.13,69.72,69.88,2452400
2021-09-10,69.88,71.36,69.72,70.95,3962100
2021-09-13,70.95,71.69,70.78,71.52,2956200
2021-09-14,71.52,71.6,71.03,71.36,2482900
2021-09-15,71.19,71.19,70.62,70.62,2425000
2021-09-16,70.95,70.95,70.45,70.86,1825400
2021-09-17,70.86,72.51,70.78,70.95,5292600
2021-09-20,71.85,73.08,71.6,72.75,5447700
2021-09-21,72.18,72.92,71.93,72.83,3096300
2021-09-22,72.59,75.21,72.59,75.05,10050100
2021-09-23,75.05,75.79,74.15,74.47,3941300
2021-09-24,74.64,74.97,74.23,74.39,2990000
2021-09-27,74.31,74.97,72.83,72.83,5053900
2021-09-28,72.83,73.74,72.18,73.24,3757200
2021-09-29,73.24,73.9,72.75,73.49,2763400
2021-09-30,73.74,74.39,73.49,73.49,2799400
2021-10-01,73.24,74.15,73.08,73.65,3805400
2021-10-04,74.23,74.72,73.9,73.98,3060200
2021-10-05,74.06,74.06,73.49,73.49,2268000
2021-10-06,73.49,73.9,73.16,73.24,2498500
2021-10-07,73.24,73.33,72.83,72.83,2981800
2021-10-08,72.92,73.82,72.75,73.49,2618600
2021-10-11,73.82,74.15,73.41,73.82,2474800
2021-10-12,74.15,74.88,73.9,74.15,3616300
2021-10-13,74.64,74.88,73.82,73.9,3793100
2021-10-14,73.98,74.23,73.49,73.82,2006400
2021-10-15,73.82,74.39,73.49,73.82,3206000
2021-10-18,73.82,73.9,73.16,73.65,2305800
2021-10-19,73.65,74.23,73.65,74.06,5984500
2021-10-20,74.15,74.31,73.0,73.82,3480500
2021-10-21,73.82,73.9,73.08,73.08,2936500
2021-10-22,73.41,74.23,73.16,74.23,4487700
2021-10-25,74.23,74.31,73.74,73.9,2769500
2021-10-26,73.82,73.98,73.33,73.49,1641200
2021-10-27,73.82,74.31,73.57,74.15,3549900
2021-10-28,74.23,75.05,74.23,74.31,4093700
2021-10-29,74.31,74.64,74.06,74.39,3748500
2021-11-01,74.47,74.88,73.65,73.82,5083800
2021-11-02,73.82,73.82,73.0,73.16,4888900
2021-11-03,73.08,73.41,72.34,72.34,5547900
2021-11-04,72.51,72.75,72.26,72.51,2513000
2021-11-05,72.67,73.33,72.59,73.16,2654600
2021-11-08,73.57,74.72,73.49,74.47,6171800
2021-11-09,74.64,74.72,73.57,73.65,3695000
2021-11-10,73.82,73.9,73.24,73.57,2666100
2021-11-11,73.65,74.15,73.24,73.49,3380600
2021-11-12,73.82,73.9,73.08,73.24,2120400
2021-11-15,73.41,73.49,73.0,73.0,3268000
2021-11-16,73.0,73.24,72.59,72.67,3251700
2021-11-17,72.67,73.49,72.67,72.83,2514400
2021-11-18,72.83,72.83,72.18,72.18,3900000
2021-11-19,72.18,72.51,70.54,70.62,5151200
2021-11-22,70.54,70.95,70.45,70.7,3497600
2021-11-23,70.95,71.11,70.54,70.78,2198800
2021-11-24,70.95,71.77,70.95,71.77,2124500
2021-11-25,71.77,72.34,71.52,71.77,2175400
2021-11-26,71.85,72.83,71.77,72.42,3015700
2021-11-29,72.01,72.1,71.52,71.77,2835900
2021-11-30,71.85,72.83,71.85,71.85,3177100
2021-12-01,72.18,72.67,71.69,71.77,1894500
2021-12-02,71.77,72.18,71.69,71.69,1254100
2021-12-03,71.85,72.18,70.37,70.37,2900400
2021-12-06,70.54,71.03,69.96,69.96,3168200
2021-12-07,70.37,70.95,70.04,70.95,1530000
2021-12-08,70.78,70.95,70.29,70.54,1294500
2021-12-09,70.45,71.44,70.29,71.36,1449900
2021-12-10,70.95,71.36,70.37,70.78,1485000
2021-12-13,70.78,71.19,70.54,70.86,1495700
2021-12-14,70.86,71.27,70.7,70.78,1671200
2021-12-15,70.86,71.11,70.78,70.78,1214100
2021-12-16,70.78,71.03,70.54,71.03,1610300
2021-12-17,71.03,71.11,70.29,70.29,2660200
2021-12-20,70.54,70.78,70.21,70.29,1807000
2021-12-21,70.37,70.54,70.13,70.13,1192900
2021-12-22,70.29,70.7,69.96,70.04,1844400
2021-12-23,70.04,70.04,69.31,69.47,2147800
2021-12-24,69.47,70.54,69.47,70.54,1148400
2021-12-27,70.54,70.86,70.29,70.62,1138300
2021-12-28,70.7,70.7,69.88,70.13,1544400
2021-12-29,70.13,70.21,69.8,69.88,945400
2021-12-30,69.96,70.21,69.8,69.96,893100
2021-12-31,70.13,71.77,69.96,70.86,2325100
2022-01-04,71.52,71.69,71.11,71.11,1885600
2022-01-05,71.19,71.36,70.54,70.7,3124600
2022-01-06,70.62,70.62,69.96,70.04,2848200
2022-01-07,69.96,70.21,69.72,69.88,2553900
2022-01-10,70.71,70.88,69.63,69.79,2146400
2022-01-11,69.71,70.05,69.63,69.79,1829000
2022-01-12,69.88,69.88,68.96,69.29,2183600
2022-01-13,69.54,69.79,69.13,69.29,1711600
2022-01-14,69.29,70.96,68.96,70.63,2516600
2022-01-17,70.88,70.88,69.13,69.13,2100400
2022-01-18,69.13,69.63,68.88,69.54,2100400
2022-01-19,69.13,69.63,68.96,69.54,1764900
2022-01-20,69.21,69.46,69.13,69.21,1488400
2022-01-21,69.21,69.46,68.79,68.88,1576400
2022-01-24,68.88,68.96,67.54,67.54,2222200
2022-01-25,67.13,67.54,65.96,66.04,3758600
2022-01-26,66.13,67.13,66.13,66.46,1452100
2022-01-27,66.79,69.54,66.79,69.29,2039000
2022-01-28,69.21,70.21,69.04,69.29,2257400
2022-02-07,69.38,70.05,69.13,69.63,1324200
2022-02-08,69.54,69.63,68.38,68.38,2708900
2022-02-09,68.38,69.79,68.38,69.04,1799300
2022-02-10,69.04,69.46,68.63,68.96,1612500
2022-02-11,68.79,68.88,68.29,68.38,1624600
2022-02-14,67.96,68.38,67.54,67.63,2971800
2022-02-15,67.63,67.96,67.54,67.71,1465300
2022-02-16,67.71,67.79,66.96,67.04,2825100
2022-02-17,67.13,67.71,67.04,67.38,1787700
2022-02-18,66.79,67.38,66.79,67.21,1808100
2022-02-21,67.46,68.04,67.46,67.54,1280600
2022-02-22,67.46,67.54,66.46,66.71,3204500
2022-02-23,66.71,67.13,66.54,66.71,2200300
2022-02-24,66.71,66.71,65.46,65.54,2723500
2022-02-25,65.88,66.29,65.79,65.79,1347700
2022-02-28,65.79,65.88,64.88,65.38,2258900
2022-03-01,65.38,66.21,65.21,66.04,1273100
2022-03-02,66.04,66.04,65.04,65.46,2037100
2022-03-03,65.63,65.88,65.21,65.38,1486600
2022-03-04,65.38,65.38,64.88,64.96,2511600
2022-03-07,64.96,64.96,63.96,64.04,3530800
2022-03-08,63.62,63.79,63.37,63.46,2383000
2022-03-09,63.37,64.04,62.54,62.62,3003700
2022-03-10,63.37,64.96,63.37,64.29,2971800
2022-03-11,64.37,65.46,64.29,65.04,2322900
2022-03-14,65.04,65.04,64.12,64.37,1654700
2022-03-15,64.21,64.62,63.62,64.37,1482600
2022-03-16,64.37,65.04,64.21,64.46,1850400
2022-03-17,64.71,64.88,63.71,63.71,1354400
2022-03-18,63.87,64.21,63.37,63.37,4233000
2022-03-21,63.37,64.96,63.37,64.71,1884100
2022-03-22,64.96,64.96,64.04,64.12,2390200
2022-03-23,64.04,64.21,63.29,63.46,3226000
2022-03-24,63.37,63.46,62.71,63.04,3389800
2022-03-25,63.04,63.21,62.62,62.71,2699500
2022-03-28,62.79,63.04,61.21,61.21,4038700
2022-03-29,61.29,62.96,61.29,62.96,2139300
2022-03-30,62.96,63.87,62.62,63.54,3413800
2022-03-31,63.54,67.54,63.37,67.46,9645800
2022-04-01,67.54,68.96,66.96,68.13,6112000
2022-04-04,68.38,68.79,67.96,68.54,3808700
2022-04-05,68.21,68.21,67.04,67.04,2202100
2022-04-06,66.71,67.71,65.96,66.13,4306700
2022-04-07,66.63,66.71,65.46,65.46,1760300
2022-04-08,65.46,65.96,64.46,64.46,2738300
2022-04-12,64.46,64.88,63.79,64.04,1776300
2022-04-13,64.04,65.46,63.96,64.37,2118800
2022-04-14,64.62,65.04,63.62,63.62,1810200
2022-04-15,63.79,64.71,63.37,63.79,1362400
2022-04-18,63.79,64.96,63.71,64.21,2564300
2022-04-19,64.29,64.79,63.37,63.37,1670200
2022-04-20,63.37,63.96,63.04,63.04,1931100
2022-04-21,62.79,63.79,62.54,62.54,4615600
2022-04-22,63.12,63.79,62.96,63.29,2800400
2022-04-25,63.37,63.62,60.87,61.29,2659800
2022-04-26,61.29,63.37,59.12,63.29,3883000
2022-04-27,62.71,63.21,61.46,62.54,1826000
2022-04-28,62.46,62.46,61.54,61.96,1911000
2022-04-29,62.04,62.54,61.71,61.87,1630100
2022-05-04,61.87,62.04,60.46,60.46,1763900
2022-05-05,61.04,61.04,59.62,60.12,1548200
2022-05-06,59.54,59.71,57.95,58.54,2109800
2022-05-09,58.54,59.62,58.04,58.37,2392100
2022-05-10,58.37,59.96,58.37,58.87,3106500
2022-05-11,58.87,59.29,57.95,57.95,1793700
2022-05-12,58.2,58.2,55.45,55.45,3189100
2022-05-13,55.87,56.54,54.95,55.12,4590600
2022-05-16,55.54,56.37,54.79,54.87,1977800
2022-05-17,54.7,58.37,54.37,58.37,2105100
2022-05-18,58.37,58.79,57.95,58.62,1983200
2022-05-19,57.95,58.37,57.54,57.54,1449400
2022-05-20,57.54,58.29,56.7,56.79,1296200
2022-05-23,57.12,57.29,55.2,55.29,2022200
2022-05-24,55.62,57.45,55.45,57.45,2033000
2022-05-25,57.45,60.29,57.45,59.96,2362100
2022-05-26,59.96,59.96,58.95,59.45,1530800
2022-05-27,59.45,61.12,58.95,60.87,3456900
2022-05-30,60.79,60.79,60.04,60.46,2124400
2022-05-31,60.12,60.37,59.79,59.79,2058700
2022-06-01,59.62,60.54,59.45,59.96,1229600
2022-06-02,60.04,60.04,59.04,59.29,1487800
2022-06-03,59.2,59.45,58.37,58.62,1052800
2022-06-06,58.54,59.37,58.37,59.04,1432000
2022-06-07,58.62,58.95,58.37,58.87,1322200
2022-06-08,58.95,59.54,58.95,59.2,1698600
2022-06-09,59.2,59.29,58.54,58.54,1045100
2022-06-10,58.37,58.54,57.95,57.95,1483300
2022-06-13,57.04,57.04,55.2,55.37,2379700
2022-06-14,54.62,56.29,54.54,55.12,1393200
2022-06-15,55.12,55.45,53.78,53.78,2680600
2022-06-16,54.28,56.95,54.2,56.7,2215500
2022-06-17,55.79,57.2,54.37,55.62,2502800
2022-06-20,55.37,58.12,55.37,57.54,2588200
2022-06-21,57.7,61.54,57.37,61.46,4839300
2022-06-22,60.96,61.21,58.87,58.87,2214000
2022-06-23,58.87,60.04,58.37,58.95,1103100
2022-06-24,59.2,60.79,59.12,59.62,1684400
2022-06-27,59.87,60.12,58.62,59.29,1804300
2022-06-28,58.87,60.62,58.45,59.04,3037200
2022-06-29,58.87,60.62,58.87,60.29,1941000
2022-06-30,60.29,62.37,60.21,60.21,3582600
2022-07-01,60.29,61.62,60.04,61.46,2859000
2022-07-04,61.71,63.21,61.54,62.62,3139300
2022-07-05,62.79,62.87,60.87,60.96,2590800
2022-07-06,61.26,61.69,59.96,61.0,2360100
2022-07-07,61.0,62.98,60.39,62.98,3049600
2022-07-08,62.98,63.24,62.55,62.98,1704200
2022-07-11,62.29,64.45,62.12,62.98,2556900
2022-07-12,62.98,63.76,62.64,63.24,976100
2022-07-13,63.16,63.5,62.46,62.55,1423500
2022-07-14,62.38,63.16,62.29,62.46,982300
2022-07-15,62.46,62.98,61.77,61.77,1475000
2022-07-18,62.12,62.29,61.69,61.86,1106700
2022-07-19,62.12,62.9,61.77,62.81,1530100
2022-07-20,63.16,63.5,62.81,62.98,1167800
2022-07-21,62.55,63.5,62.29,63.16,1720500
2022-07-22,63.16,63.16,62.12,62.12,712300
2022-07-25,62.12,62.9,61.95,62.9,1242600
2022-07-26,62.9,62.98,61.95,62.12,1154000
2022-07-27,62.12,62.64,61.95,62.29,789500
2022-07-28,62.55,62.81,62.38,62.64,1219400
2022-07-29,62.72,63.5,62.46,62.81,2582800
2022-08-01,62.81,63.41,62.29,63.41,2527600
2022-08-02,63.33,64.02,62.72,63.33,2600900
2022-08-03,62.81,63.41,62.55,63.33,3134700
2022-08-04,63.33,63.33,62.81,63.24,1720600
2022-08-05,63.24,63.33,62.64,62.64,2135400
2022-08-08,62.55,62.55,62.21,62.29,2795800
2022-08-09,62.29,62.46,62.12,62.12,2129800
2022-08-10,62.12,62.64,62.12,62.55,1544800
2022-08-11,62.64,62.64,61.0,61.34,3884600
2022-08-12,61.26,62.03,61.26,62.03,1796100
2022-08-15,62.12,62.12,61.52,61.69,2525800
2022-08-16,61.95,62.46,61.86,61.95,1688300
2022-08-17,61.95,62.64,61.86,62.64,1316400
2022-08-18,62.64,63.5,62.64,63.33,4230600
2022-08-19,63.33,64.28,62.9,63.93,5225600
2022-08-22,63.93,64.54,63.59,63.59,2071700
2022-08-23,63.59,65.48,63.5,65.4,4551200
2022-08-24,65.4,67.56,65.4,67.04,5443600
2022-08-25,67.21,67.56,66.43,67.21,2182100
2022-08-26,67.12,67.38,65.74,66.35,2463000
2022-08-29,65.66,65.83,65.05,65.14,3311500
2022-08-30,65.14,65.92,65.14,65.57,2234900
2022-08-31,65.48,65.92,65.14,65.14,1657100
2022-09-05,65.14,67.12,65.14,66.86,3169400
2022-09-06,66.86,68.16,66.69,67.12,2649000
2022-09-07,67.12,67.12,65.31,65.31,2916400
2022-09-08,65.57,66.0,64.88,65.31,1351100
2022-09-09,65.48,66.0,65.14,65.48,1188500
2022-09-12,65.57,65.74,64.97,64.97,1391890
2022-09-13,64.88,65.57,64.88,65.31,1561638
2022-09-14,64.62,64.71,63.67,63.85,2040943
2022-09-15,63.93,64.88,63.93,64.28,1210034
2022-09-16,64.45,65.57,64.19,65.57,2310120
2022-09-19,65.23,65.31,64.62,64.88,1419408
2022-09-20,64.97,65.74,64.97,65.4,1140495
2022-09-21,65.31,66.95,65.23,66.35,2480307
2022-09-22,66.09,66.52,65.57,66.35,1034545
2022-09-23,66.43,66.69,66.0,66.17,1399756
2022-09-26,65.4,65.74,63.59,63.85,3387326
2022-09-27,64.28,64.62,62.38,62.46,2416742
2022-09-28,62.12,62.98,61.17,61.95,2146817
2022-09-29,62.9,63.41,62.29,62.72,2034120
2022-09-30,62.03,63.24,62.03,62.38,2346199
2022-10-03,62.03,62.55,61.26,61.26,2040145
2022-10-04,61.95,61.95,60.39,61.17,1632502
2022-10-05,61.26,62.12,61.26,61.77,1494257
2022-10-06,61.52,61.6,60.39,60.39,1503513
2022-10-07,59.79,61.52,57.37,60.22,2686766
2022-10-10,59.1,61.69,58.15,60.83,1663239
2022-10-11,60.83,61.69,60.05,60.57,1719285
2022-10-12,60.83,61.86,60.48,61.77,1274959
2022-10-13,61.26,63.67,61.08,63.67,3172239
2022-10-14,63.85,64.28,63.59,63.85,1437871
2022-10-17,63.67,64.79,63.59,63.93,1681156
2022-10-18,64.71,66.43,64.45,66.0,3138948
2022-10-19,65.66,66.26,65.66,66.09,1038904
2022-10-20,66.09,66.86,65.4,66.86,2291524
2022-10-21,66.86,67.64,66.0,66.43,2098990
2022-10-24,66.61,66.61,63.85,63.85,1579414
2022-10-25,63.93,66.26,63.93,65.57,1658734
2022-10-26,65.57,65.92,65.23,65.57,825157
2022-10-27,65.57,67.73,65.57,67.73,2285350
2022-10-28,67.73,67.81,67.04,67.3,1440253
2022-10-31,67.04,67.73,66.69,67.73,1573511
2022-11-01,67.73,71.18,67.73,69.19,3182949
2022-11-02,69.19,69.28,67.56,67.56,1831325
2022-11-03,67.3,69.63,67.3,69.02,1279244
2022-11-04,68.94,69.88,67.3,69.02,2910873
2022-11-07,69.11,70.92,69.02,70.92,2640530
2022-11-08,70.92,71.09,68.68,71.09,2303484
2022-11-09,70.75,70.92,69.02,69.8,2702165
2022-11-10,69.8,69.88,66.43,67.64,2639743
2022-11-11,68.07,69.37,67.64,67.64,1565416
2022-11-14,67.3,70.75,65.66,68.16,2597912
2022-11-15,68.16,68.5,66.0,66.43,2090963
2022-11-16,65.14,67.99,63.67,64.28,3544510
2022-11-17,66.26,67.56,64.79,65.57,2600851
2022-11-18,66.43,67.12,65.31,66.43,2230809
2022-11-21,66.43,67.21,66.35,67.21,1788236
2022-11-22,66.86,69.19,66.78,68.59,2282682
2022-11-23,68.59,68.76,67.56,68.5,773770
2022-11-24,68.16,70.06,68.07,70.06,2883664
2022-11-25,70.14,71.35,69.88,70.92,2597228
2022-11-28,70.75,71.96,70.49,70.49,2300555
2022-11-29,70.14,71.87,69.45,71.61,2405600
2022-11-30,71.61,71.61,70.32,71.44,1996463
2022-12-01,70.4,71.52,70.4,71.09,2218159
2022-12-02,71.01,72.47,70.75,72.47,2523394
2022-12-05,72.56,73.85,72.56,73.34,2067794
2022-12-06,73.34,73.42,71.18,71.18,1396651
2022-12-07,71.61,72.73,70.57,71.18,1840655
2022-12-08,71.61,72.47,69.88,69.88,1597948
2022-12-09,69.88,70.57,69.02,69.02,2409728
2022-12-12,69.28,70.66,67.64,67.73,3144784
2022-12-13,67.81,68.5,66.61,67.3,3611310
2022-12-14,68.5,68.5,66.86,66.86,3523110
2022-12-15,66.86,68.33,66.69,66.95,2596282
2022-12-16,67.04,67.99,66.95,67.3,3003287
2022-12-19,67.73,67.73,66.43,66.43,2425078
2022-12-20,66.69,68.76,66.35,67.9,3031345
2022-12-21,68.76,69.54,68.59,68.76,2306984
2022-12-22,69.64,69.82,67.62,67.62,1588107
2022-12-23,67.71,68.68,66.92,66.92,1562595
2022-12-26,67.1,68.15,66.66,66.75,1658620
2022-12-27,67.45,68.5,66.75,67.27,1587728
2022-12-28,67.36,68.5,67.27,67.62,1189135
2022-12-29,67.98,68.68,67.62,67.62,1330412
2022-12-30,68.5,68.5,66.83,66.83,1199657
2023-01-03,67.18,68.94,66.92,68.94,1496887
2023-01-04,69.12,69.64,69.03,69.64,1090697
2023-01-05,69.64,71.49,69.38,71.31,2471156
2023-01-06,71.14,71.31,69.91,70.08,1270661
2023-01-09,70.17,70.87,69.91,70.87,949900
2023-01-10,71.05,71.58,70.79,71.14,1196828
2023-01-11,71.14,71.66,69.73,69.73,1535421
2023-01-12,70.17,70.43,69.64,70.26,685545
2023-01-13,70.43,71.22,70.35,70.79,1449667
2023-01-16,70.79,70.96,69.73,69.73,655271
2023-01-17,70.43,71.14,69.73,71.05,1672065
2023-01-18,71.05,71.58,70.87,71.4,1299292
2023-01-19,70.96,71.58,70.26,71.4,2628489
2023-01-27,71.49,71.93,69.91,70.26,2333482
2023-01-30,70.26,70.26,69.73,69.73,1614712
2023-01-31,69.56,69.82,67.54,67.71,4819134
2023-02-01,68.24,68.33,67.54,67.8,1811677
2023-02-02,67.98,68.06,67.36,67.36,1494960
2023-02-03,67.62,67.71,66.66,66.75,1857505
2023-02-06,66.66,68.06,66.66,67.98,1911471
2023-02-07,68.15,68.15,66.83,66.83,1275373
2023-02-08,66.92,67.27,66.48,66.57,1551091
2023-02-09,66.57,66.75,65.87,65.87,1594747
2023-02-10,65.87,66.66,65.87,66.66,1236884
2023-02-13,66.66,66.66,65.08,66.13,1570936
2023-02-14,66.13,66.48,65.34,65.6,1074782
2023-02-15,65.6,66.75,65.34,66.75,1444301
2023-02-16,66.75,67.18,66.39,67.18,692037
2023-02-17,66.83,67.1,66.13,66.75,777880
2023-02-20,66.75,68.06,66.31,68.06,1386188
2023-02-21,68.06,68.15,67.36,67.8,889193
2023-02-22,67.01,67.36,66.31,66.31,1296443
2023-02-23,66.31,67.54,65.34,66.48,2328809
2023-02-24,66.48,66.75,65.43,65.6,1681692
2023-02-27,65.6,66.66,64.99,66.04,1113616
2023-02-28,66.31,66.66,65.96,66.31,1035315
2023-03-01,65.96,67.62,65.87,67.54,1636044
2023-03-02,67.54,67.54,66.83,67.18,1089291
2023-03-03,65.87,67.45,65.87,66.75,704604
2023-03-06,66.75,67.27,65.87,65.87,892543
2023-03-07,66.66,66.92,66.31,66.57,1171596
2023-03-08,66.04,67.18,65.87,67.18,1245092
2023-03-09,66.92,67.71,66.92,67.18,1390428
2023-03-10,67.18,67.8,66.83,67.54,1428506
